canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-long[],F16-Operation,F16-T,F16-Map<String String>,F16-long,F16-Boolean,F16-Token,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-RunnableFuture<T>,F16-String,F16-Integer,F16-Long,F16-KsDef,F16-Deflater,F3-NA,F3-EncryptionOptions,F3-UTF8Type.instance,F3-UpdateParameters,F3-SetType,F3-ColumnNameBuilder,F3-byte[],F3-boolean,F3-ColumnFamily,F3-Term,F3-RandomStringGenerator,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-ListType,F3-FilterTestHelper.spec.bucketsPerElement,F3-BitSet,F3-input,F7--,F7-++,F7---,F7-%,F7-+=,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-CounterColumnType,F12-Map<Map<ByteBuffer CollectionType> ColumnToCollectionType>,F12-TField,F12-Factory,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-Int32Type,F12-FloatType,F12-List<AbstractType>,F12-LongType,F12-TStruct,F12-EmptyType,F12-AbstractType,F17-static,F17-final,F17-static-final,F17-NA,F2-Process,F2-NA,F2-Map<String String>,F2-DataInput,F2-DataOutput,F2-SSLFactory,F2-ArrayList<AbstractType>,F2-PrintStream,F2-CqlLexer,F2-CliLexer,F2-DirectoriesTest,F2-String,F2-ByteBuffer,F2-System,F2-CqlParser,F2-Boolean,F2-SocketFactory,F2-OrderPreservingPartitioner,F2-ThreadPoolExecutor,F2-File,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-KeyGenerator.RandomStringGenerator,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.concurrent.ConcurrentLinkedQueue<java.lang.Long>,F6-org.apache.cassandra.cql3.operations.ColumnOperation,F6-org.apache.cassandra.cql3.operations.SetOperation,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.cql3.operations.ListOperation,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.QueryPath,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-bytes,F1-size,F1-NA,F1-add,F1-pushFollow,F1-write,F1-println,F1-assertEquals,F1-getFilter,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-toUpperCase,F1-match,F1-createTempFile,F1-LT,F1-seek,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractQueue,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-AbstractColumnContainer,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.lang.Number,F5-Factory,F5-AbstractCommutativeType,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.io.OutputStream,F5-AbstractIterator,F9-row_cache_size,F9-bloom_filter_fp_chance,F9-key_cache_size,F9-bytes,F9-text,F9-isToken,F9-keyspaceName,F9-timeSinceWrite,F9-n,F9-dclocal_read_repair_chance,F9-thread,F9-sendLats,F9-NA,F9-r,F9-path,F9-bindIndex,F9-type,F9-w,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-PrintStream,F4-SSLContext,F4-KsDef,F4-UUID,F4-Socket,F4-File,F4-void,F4-Operation,F4-int,F4-String,F4-BigInteger,F4-byte,F4-SelectStatement,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-Term,F8-MessageLatencyCollection,F8-MD5Digest,F8-PBSPredictionResult,F8-NA,F8-Invocation,F8-ThreadPoolMetricNameFactory,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-COUNT_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-KS_DEF_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-eevans@sym-link.com,F71-xedin@apache.org,F71-junrao@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-johan@apache.org,F71-mor.yuki@gmail.com,F71-pmalik@apache.org,F71-jakers@gmail.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-slebresne@apache.org,F71-goffinet@apache.org,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
cassandra-B-10,8211,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,311,true,0,7,623,4,0,108,1,23,0.8549848942598187,266,22,0.08270676691729323,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,BAD_PRACTICE,0.017011834319526627,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.004234297812279464,0.002117148906139732,7.057163020465773E-4,-1.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-0.8333333333333334,0.0,0.023227383863080684,0.6788593294460643,-0.3333333333333333,-1.0,20,1665,375,8526,74,0.16666666666666666,0,26,48,100,0.06607950877579606,0,0,0,0,2,0,2,0.0,4,0,0,0,0,0,0,0,0.0,112,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6919,13797,112,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-11,8991,org/apache/cassandra/io/util,org/apache/cassandra/io/util/Memory.java,453,true,7,13,1697,1,9,256,4,46,0.9428571428571428,115,38,0.33043478260869563,0.7619047619047619,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,STYLE,0.0014792899408284023,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.02399435426958363,0.0014114326040931546,0.0014114326040931546,0.0,0.0,0.0,0.12643678160919541,0.42773363918857626,-1.0,0.0,0.040342298288508556,0.42773363918857626,-0.2857142857142857,0.0,2,211,61,7072,130,0.13398432457353618,0,104,26,234,0.05897083248687609,0,0,0,0,21,0,25,0.0,46,33,0,49,0,4,82,-16,0.03024262323042811,156,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6964,13797,12,6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-12,8211,org/apache/cassandra/cache,org/apache/cassandra/cache/SerializingCacheProvider.java,311,true,0,1,623,2,0,108,1,23,0.6911764705882353,44,18,0.4090909090909091,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,STYLE,0.028846153846153848,BC_UNCONFIRMED_CAST,20,3,1,0.004234297812279464,0.0014114326040931546,7.057163020465773E-4,0.0,0.26666666666666666,0.00814814814814815,0.12643678160919541,0.42773363918857626,-0.4666666666666667,0.0,0.040342298288508556,0.42773363918857626,-0.3333333333333333,0.0,0,667,157,7528,74,0.0,0,26,48,100,0.06607950877579606,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7528,13797,112,6919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-13,8211,org/apache/cassandra/cache,org/apache/cassandra/cache/SerializingCacheProvider.java,311,true,0,1,623,2,0,108,1,23,0.9411764705882353,44,18,0.4090909090909091,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,STYLE,0.028846153846153848,BC_UNCONFIRMED_CAST,20,3,1,0.004234297812279464,0.0014114326040931546,7.057163020465773E-4,0.0,0.26666666666666666,0.00814814814814815,0.12643678160919541,0.42773363918857626,-0.4666666666666667,0.0,0.040342298288508556,0.42773363918857626,-0.3333333333333333,0.0,0,667,157,7528,74,0.0,0,26,48,100,0.06607950877579606,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7528,13797,112,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-14,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,18,92,9494,9,12,296,2,99,0.7773228346456693,2372,354,0.14924114671163574,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,PERFORMANCE,0.004437869822485207,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,2,0.1150317572335921,0.014820042342978124,0.0014114326040931546,-1.0,0.5,0.016666666666666666,0.25443786982248523,0.46358360594218034,0.0,0.0,0.05256723716381418,0.46358360594218034,-0.9183673469387755,-0.7,176,4280,759,11141,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-15,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,42,92,9494,9,16,296,7,99,0.5099212598425197,2372,354,0.14924114671163574,0.35714285714285715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,0.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,191,4413,781,11274,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-16,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,10,92,9494,9,8,296,4,99,0.49826771653543306,2372,354,0.14924114671163574,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,191,4413,781,11274,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-17,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,13,92,9494,9,8,296,4,99,0.48913385826771655,2372,354,0.14924114671163574,0.23076923076923078,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,146,3479,651,10340,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-18,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,17,92,9494,9,12,296,1,99,0.19181102362204724,2372,354,0.14924114671163574,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,216,4556,808,11417,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-19,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,12,92,9494,9,12,296,1,99,0.8752755905511811,2372,354,0.14924114671163574,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,216,4556,808,11417,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-20,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,77,92,9494,9,12,296,25,99,0.39433070866141734,2372,354,0.14924114671163574,0.05194805194805195,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,219,4572,810,11433,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
cassandra-B-21,7434,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,125,true,37,92,9494,9,12,296,7,99,0.37606299212598426,2372,354,0.14924114671163574,0.13513513513513514,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,I18N,0.030325443786982247,DM_CONVERT_CASE,20,3,1,0.1150317572335921,0.014820042342978124,7.057163020465773E-4,-1.0,0.20689655172413793,0.08204518430439953,0.3170731707317073,0.011861908794940493,-0.5862068965517241,0.0,0.01589242053789731,0.011861908794940493,-0.9183673469387755,-0.7,219,4572,810,11433,88,0.16597527472527474,2,21,67,111,0.055387214127118035,0,0,0,0,8,0,13,0.0,21,0,0,0,0,5,0,0,0.0,70,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6877,13797,70,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
