F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Configuration,F16-KeyValue,F16-List<PeekingResultIterator>,F16-PDataType,F16-Expression,F16-Boolean,F16-PMetaData,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-String,F16-ParseNode,F16-PDatum,F16-KeyRange,F16-PhoenixArray,F16-Void,F16-PhoenixConnection,F16-ParameterMetaData,F3-TEST_PROPERTIES,F3-NA,F3-SchemaUtil.normalizeIdentifier(tableName),F3-Class,F3-SchemaUtil.normalizeIdentifier(schemaName),F3-PHOENIX_JDBC_TENANT_SPECIFIC_URL,F3-byte[],F3-children.get(0),F3-null,F3-getUrl(),F3-boolean,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F7-|,F7--,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-PhoenixConnection,F12-int,F12-NA,F12-VerifyingIndexCodec,F12-Queue<TableStateVerifier>,F12-HTable,F12-boolean,F12-Logger,F12-MemoryChunk,F12-Map<ImmutableBytesPtr List<Tuple>>,F12-byte[],F12-String,F12-KeySlot,F12-ImmutableBytesWritable,F12-List<KeyRange>,F12-KeyValueBuilder,F12-KeyRange,F12-ReadOnlyProps,F12-List<Pair>,F17-static,F17-final,F17-NA,F2-ResultSet,F2-StringBuilder,F2-QueryCompilerTest,F2-BaseTest,F2-NA,F2-MemoryManagerTest,F2-Entry,F2-ToCharFunctionIT,F2-DateFormat,F2-Wrapper,F2-Connection,F2-String,F2-ToNumberFunctionIT,F2-PreparedStatement,F2-DriverManager,F2-Format,F2-List<Object>,F2-MessageDigest,F2-Statement,F2-InListExpression,F6-org.apache.phoenix.coprocessor.Delete,F6-NA,F6-org.apache.phoenix.arithmetic.ImmutableBytesWritable,F6-org.apache.phoenix.coprocessor.Put,F6-java.text.DecimalFormat,F6-java.util.Properties,F6-java.io.PrintWriter,F6-org.apache.phoenix.schema.PhoenixArray,F6-PhoenixArray.PrimitiveDoublePhoenixArray,F6-org.apache.phoenix.hbase.index.balancer.HBaseAdmin,F6-java.io.DataInputStream,F6-java.util.ArrayList<org.apache.phoenix.trace.TraceMetricSource.Metric>,F6-java.io.File,F6-java.lang.String,F6-org.apache.phoenix.end2end.StatsManagerImpl,F6-java.lang.StringBuilder,F6-java.util.ArrayList<org.apache.phoenix.trace.Pair>,F6-PhoenixArray.PrimitiveBytePhoenixArray,F6-org.apache.hadoop.hbase.regionserver.wal.Path,F6-org.apache.phoenix.expression.ImmutableBytesPtr,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-final-final,F14-NA,F14-final,F1-executeQuery,F1-NA,F1-add,F1-close,F1-prepareStatement,F1-getUrl,F1-pushFollow,F1-createArrayOf,F1-deepCopy,F1-execute,F1-get,F1-getConnection,F1-format,F1-runOneRowQueryTest,F1-setString,F1-allocate,F1-match,F1-getTableName,F1-closeStmtAndConn,F1-createStatement,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.text.NumberFormat,F5-java.util.Hashtable,F5-java.io.FilterInputStream,F5-java.util.Date,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.IOException,F5-java.util.AbstractCollection,F5-java.lang.Exception,F9-query,F9-columns,F9-tableName,F9-index,F9-expectedKvs,F9-a,F9-b,F9-hbaseRootDir,F9-statement,F9-msg,F9-baseType,F9-priority,F9-fs,F9-array,F9-union,F9-NA,F9-expected,F9-decoder,F9-conf,F9-parameterCount,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-PTable,F4-boolean,F4-PhoenixTestDriver,F4-long,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-ShutdownOnUnusedThreadPoolExecutor,F4-Scan,F4-Connection,F4-byte[],F4-ResultSetMetaData,F4-void,F4-Array,F4-StringBuilder,F4-T,F4-String,F4-int,F4-OrderPreserving,F8-KeyRangeCoalesceTest,F8-WALReplayWithIndexWritesAndCompressedWALIT,F8-IndexQosRpcController,F8-PhoenixArray,F8-PhoenixConnection,F8-PhoenixPreparedStatement,F8-KeyRangeUnionTest,F8-PhoenixHBaseLoader,F8-SequenceValueExpression,F8-ListMatchingVerifier,F8-MultiMutation,F8-NA,F8-KeyRangeIntersectTest,F8-CompressedIndexKeyValueDecoder,F11-rowCount,F11-length,F11-done,F11-tuple,F11-NA,F11-memoryChunk,F11-row,F11-currentKey,F11-maxSize,F11-kvBuilder,F11-offset,F11-index,F11-augmentedProps,F11-logger,F11-tags,F11-connection,F11-slot,F11-table,F11-counters,F11-id,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jamestaylor@apache.org,F71-jtaylor@salesforce.com,F71-anoopsamjohn@gmail.com,F71-jeffreyz@apache.org,F71-greid@apache.org,F71-jyates@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-elilevine@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-larsh@apache.org,F71-mujtaba@apache.org,F71-maghamravikiran@gmail.com,F74,F73,F84,F146,category
1977,org/apache/hadoop/hbase/regionserver/wal,org/apache/hadoop/hbase/regionserver/wal/IndexedWALEditCodec.java,246,true,0,3,366,5,5,24,1,9,0.553921568627451,111,63,0.5675675675675675,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,PERFORMANCE,0.01085383502170767,SIC_INNER_SHOULD_BE_STATIC,18,2,0,8.233841086867024E-4,4.116920543433512E-4,0.0,0.0,0.26666666666666666,0.019555555555555555,0.23030303030303031,0.14777573101497735,-0.4666666666666667,0.0,0.027496382054992764,226.9151515151515,-1.0,-1.0,6,474,246,1977,0,0.0,0,0,0,0,0.0,310,2,0,312,0,308,0,0.01747614566974759,0,461,0,102,0,0,563,359,0.03146346406249012,246,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1747,1977,246,1747,open
1977,org/apache/hadoop/hbase/regionserver/wal,org/apache/hadoop/hbase/regionserver/wal/IndexedWALEditCodec.java,246,true,0,3,366,5,3,24,1,9,0.4166666666666667,111,63,0.5675675675675675,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,PERFORMANCE,0.01085383502170767,SIC_INNER_SHOULD_BE_STATIC,18,2,0,8.233841086867024E-4,4.116920543433512E-4,0.0,0.0,0.26666666666666666,0.019555555555555555,0.23030303030303031,0.14777573101497735,-0.4666666666666667,0.0,0.027496382054992764,226.9151515151515,-1.0,-1.0,6,474,246,1977,0,0.0,0,0,0,0,0.0,310,2,0,312,0,308,0,0.01747614566974759,0,461,0,102,0,0,563,359,0.03146346406249012,246,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1747,1977,246,1747,open
1789,org/apache/hadoop/hbase/regionserver/wal,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,202,true,9,12,366,1,3,24,1,9,0.3616666666666667,195,70,0.358974358974359,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,BAD_PRACTICE,0.005788712011577424,NM_CONFUSING,19,3,0,8.233841086867024E-4,4.116920543433512E-4,1.029230135858378E-4,-0.5,0.125,0.005208333333333333,0.25625,0.29630244279803464,-0.75,0.0,0.059334298118668596,196.440625,-1.0,-1.0,1,286,202,1789,0,0.0,0,0,0,0,0.0,3,2,0,5,0,1,0,0.05813953488372093,0,461,0,102,0,0,563,359,0.03146346406249012,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,1977,246,1747,open
1789,org/apache/hadoop/hbase/regionserver/wal,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,202,true,7,12,366,1,4,24,3,9,0.49666666666666665,195,70,0.358974358974359,0.2857142857142857,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,STYLE,0.01881331403762663,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,8.233841086867024E-4,4.116920543433512E-4,2.058460271716756E-4,-1.0,0.19230769230769232,0.0059740555302685485,0.2899022801302932,0.46810490961383666,-0.6153846153846154,0.0,0.06439942112879884,206.73941368078175,-1.0,-1.0,1,286,202,1789,0,0.0,0,0,0,0,0.0,3,2,0,5,0,1,0,0.05813953488372093,0,461,0,102,0,0,563,359,0.03146346406249012,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,1977,246,1747,open
1977,org/apache/phoenix/arithmetic,org/apache/phoenix/arithmetic/ArithmeticOperationTest.java,246,true,35,6,216,1,12,6,1,1,0.9371069182389937,242,45,0.1859504132231405,0.6190476190476191,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.02894356005788712,DLS_DEAD_LOCAL_STORE,20,3,1,2.058460271716756E-4,2.058460271716756E-4,2.058460271716756E-4,1.0,0.625,0.009014423076923076,0.2899022801302932,0.46810490961383666,0.25,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,7,474,246,1977,2,0.043010752688172046,0,2,0,4,0.043010752688172046,280,4,0,284,2,276,2,0.013722723988503209,4,280,0,4,0,0,284,276,0.013722723988503209,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1579,1977,78,1579,close
1977,org/apache/phoenix/cache,org/apache/phoenix/cache/GlobalCache.java,246,true,12,8,331,2,12,26,3,12,0.625,103,42,0.4077669902912621,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,MT_CORRECTNESS,0.002170767004341534,DC_DOUBLECHECK,14,2,1,0.0022643062988884316,8.233841086867024E-4,2.058460271716756E-4,-1.0,0.0,0.0,0.36363636363636365,0.051832242883379245,-1.0,0.0,0.002894356005788712,198.1818181818182,-0.6363636363636364,-0.5,10,474,246,1977,12,0.004438807863031071,0,12,0,24,0.02454455558400945,210,16,0,226,2,194,5,0.10480777427531819,7,658,0,37,3,3,698,621,0.03856050091886756,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532,1977,11,1513,open
1977,org/apache/phoenix/cache,org/apache/phoenix/cache/GlobalCache.java,246,true,19,8,331,2,12,26,3,12,0.44375,103,42,0.4077669902912621,0.23684210526315788,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,MT_CORRECTNESS,0.002170767004341534,DC_DOUBLECHECK,14,2,1,0.0022643062988884316,8.233841086867024E-4,2.058460271716756E-4,-1.0,0.0,0.0,0.36363636363636365,0.051832242883379245,-1.0,0.0,0.002894356005788712,198.1818181818182,-0.6363636363636364,-0.5,10,474,246,1977,12,0.004438807863031071,0,12,0,24,0.02454455558400945,210,16,0,226,2,194,5,0.10480777427531819,7,658,0,37,3,3,698,621,0.03856050091886756,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532,1977,11,1513,open
1977,org/apache/phoenix/cache,org/apache/phoenix/cache/GlobalCache.java,246,true,0,8,331,2,17,26,1,12,0.4875,103,42,0.4077669902912621,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,MT_CORRECTNESS,0.002170767004341534,IS2_INCONSISTENT_SYNC,17,2,0,0.0022643062988884316,8.233841086867024E-4,0.0,0.0,0.3333333333333333,0.05555555555555556,0.36363636363636365,0.051832242883379245,-0.3333333333333333,0.0,0.002894356005788712,198.1818181818182,-0.6363636363636364,-0.5,8,472,246,1975,12,0.004438807863031071,0,12,0,24,0.02454455558400945,210,16,0,226,2,194,5,0.10480777427531819,7,658,0,37,3,3,698,621,0.03856050091886756,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532,1977,11,1513,open
1977,org/apache/phoenix/cache,org/apache/phoenix/cache/GlobalCache.java,246,true,0,8,331,2,32,26,1,12,0.53125,103,42,0.4077669902912621,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,PERFORMANCE,0.09913169319826338,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0022643062988884316,8.233841086867024E-4,0.0,0.0,0.21897810218978103,0.017102669295114288,0.23030303030303031,0.14777573101497735,-0.5620437956204379,0.0,0.027496382054992764,226.9151515151515,-0.6363636363636364,-0.5,10,474,246,1977,12,0.004438807863031071,0,12,0,24,0.02454455558400945,210,16,0,226,2,194,5,0.10480777427531819,7,658,0,37,3,3,698,621,0.03856050091886756,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532,1977,11,1513,close
1975,org/apache/phoenix/cache,org/apache/phoenix/cache/ServerCacheClient.java,246,true,51,6,331,5,0,26,9,12,0.9358600583090378,243,79,0.32510288065843623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,STYLE,0.02894356005788712,DLS_DEAD_LOCAL_STORE,17,2,3,0.0022643062988884316,0.0012350761630300535,6.175380815150268E-4,-0.3333333333333333,0.625,0.009014423076923076,0.2899022801302932,0.46810490961383666,0.25,0.0,0.06439942112879884,206.73941368078175,-0.6363636363636364,-0.6666666666666666,1,30,11,1533,12,0.14282852564102563,0,12,0,24,0.02454455558400945,227,15,0,242,10,212,7,0.052462223023433154,17,658,0,37,3,-3,698,621,0.03856050091886756,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1513,1977,11,1513,close
1975,org/apache/phoenix/cache,org/apache/phoenix/cache/ServerCacheClient.java,246,true,51,6,331,5,4,26,9,12,0.7988338192419825,243,79,0.32510288065843623,0.7239819004524887,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,STYLE,0.02894356005788712,DLS_DEAD_LOCAL_STORE,20,3,3,0.0022643062988884316,0.0012350761630300535,6.175380815150268E-4,-0.3333333333333333,0.625,0.009014423076923076,0.2899022801302932,0.46810490961383666,0.25,0.0,0.06439942112879884,206.73941368078175,-0.6363636363636364,-0.6666666666666666,11,474,246,1977,12,0.14282852564102563,0,12,0,24,0.02454455558400945,227,15,0,242,10,212,7,0.052462223023433154,17,658,0,37,3,-3,698,621,0.03856050091886756,11,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1513,1977,11,1513,open
1975,org/apache/phoenix/cache,org/apache/phoenix/cache/ServerCacheClient.java,246,true,115,6,331,5,0,26,18,12,0.7638483965014577,243,79,0.32510288065843623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,CORRECTNESS,0.002894356005788712,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,1,0.0022643062988884316,0.0012350761630300535,2.058460271716756E-4,-1.0,0.0,0.0,0.36585365853658536,0.2593110417964841,-1.0,0.0,0.02170767004341534,174.1951219512195,-0.6363636363636364,-0.6666666666666666,0,10,4,1513,12,0.14282852564102563,0,12,0,24,0.02454455558400945,227,15,0,242,10,212,7,0.052462223023433154,17,658,0,37,3,-3,698,621,0.03856050091886756,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1513,1977,11,1513,open
1975,org/apache/phoenix/cache,org/apache/phoenix/cache/ServerCacheClient.java,246,true,51,6,331,5,0,26,9,12,0.8396501457725948,243,79,0.32510288065843623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,CORRECTNESS,0.002894356005788712,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,3,0.0022643062988884316,0.0012350761630300535,6.175380815150268E-4,-0.3333333333333333,0.0,0.0,0.36585365853658536,0.2593110417964841,-1.0,0.0,0.02170767004341534,174.1951219512195,-0.6363636363636364,-0.6666666666666666,0,10,4,1513,12,0.14282852564102563,0,12,0,24,0.02454455558400945,227,15,0,242,10,212,7,0.052462223023433154,17,658,0,37,3,-3,698,621,0.03856050091886756,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1513,1977,11,1513,open
