canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-String,F3-long,F3-int,F3-String[],F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-DirectoryScanner,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F1-delete,F1-NA,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createElement,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-Set,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-File,F4-Element,F4-void,F4-URL,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-Length,F8-GenerateKey,F8-BFT,F8-Checksum,F8-Touch,F8-StreamPumper,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-NA,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-size,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
ant-B-10,7333,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,3477,true,3,22,7928,1,8,1098,1,146,0.7809278350515464,202,158,0.7821782178217822,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4,BAD_PRACTICE,0.05012325390304026,NM_CONFUSING,19,3,0,0.09238249594813615,0.0032414910858995136,4.051863857374392E-4,-0.5,0.03333333333333333,0.001288888888888889,0.019762845849802372,0.13360732209918794,-0.9333333333333333,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,-1.0,25,6452,3477,7333,0,0.0,0,0,0,0,0.0,16,16,0,32,0,0,0,0.06557377049180328,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,735,13499,6,719,open
ant-B-11,7333,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,3477,true,3,22,7928,1,6,1098,1,146,0.32989690721649484,202,158,0.7821782178217822,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4,BAD_PRACTICE,0.05012325390304026,NM_CONFUSING,19,3,0,0.09238249594813615,0.0032414910858995136,4.051863857374392E-4,-0.5,0.03333333333333333,0.001288888888888889,0.019762845849802372,0.13360732209918794,-0.9333333333333333,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,-1.0,25,6452,3477,7333,0,0.0,0,0,0,0,0.0,16,16,0,32,0,0,0,0.06557377049180328,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,735,13499,6,719,open
ant-B-12,7333,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,3477,true,26,22,7928,1,0,1098,1,146,0.5927835051546392,202,158,0.7821782178217822,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4,STYLE,0.02875924404272802,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.09238249594813615,0.0032414910858995136,0.0016207455429497568,-1.0,0.02702702702702703,8.765522279035793E-4,0.04415584415584416,0.280364952540035,-0.9459459459459459,0.0,0.014517506404782237,0.280364952540035,-0.9304347826086956,-1.0,25,6452,3477,7333,0,0.0,0,0,0,0,0.0,16,16,0,32,0,0,0,0.06557377049180328,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,735,13499,6,719,close
ant-B-13,7333,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,3477,true,26,22,7928,1,0,1098,1,146,0.5670103092783505,202,158,0.7821782178217822,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4,STYLE,0.02875924404272802,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.09238249594813615,0.0032414910858995136,0.0016207455429497568,-1.0,0.02702702702702703,8.765522279035793E-4,0.04415584415584416,0.280364952540035,-0.9459459459459459,0.0,0.014517506404782237,0.280364952540035,-0.9304347826086956,-1.0,25,6452,3477,7333,0,0.0,0,0,0,0,0.0,16,16,0,32,0,0,0,0.06557377049180328,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,735,13499,6,719,close
ant-B-14,719,org/apache/tools/ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,130,true,24,10,7928,1,16,1098,2,146,0.8988095238095238,115,33,0.28695652173913044,0.3333333333333333,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,I18N,0.13640098603122433,DM_DEFAULT_ENCODING,19,1,2,0.09238249594813615,0.0016207455429497568,0.0016207455429497568,0.0,0.06666666666666667,0.03111111111111111,0.05851063829787234,4.3625194909712795E-4,-0.8666666666666667,0.0,0.009393680614859094,4.3625194909712795E-4,-0.9304347826086956,0.0,0,-162,130,719,0,0.0,0,0,0,0,0.0,148,0,0,148,0,148,0,0.37,0,688,0,532,66,0,1286,156,0.02045888015638763,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,13499,6,719,open
ant-B-15,719,org/apache/tools/ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,130,true,96,10,7928,1,14,1098,5,146,0.9017857142857143,115,33,0.28695652173913044,0.0859375,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,CORRECTNESS,8.216926869350862E-4,NP_NULL_ON_SOME_PATH_EXCEPTION,11,2,2,0.09238249594813615,0.0016207455429497568,0.0016207455429497568,0.0,0.0,0.0,0.008928571428571428,0.007354113520408163,0.0,0.0,8.539709649871904E-4,0.007354113520408163,-0.9304347826086956,0.0,0,-162,130,719,0,0.0,0,0,0,0,0.0,148,0,0,148,0,148,0,0.37,0,688,0,532,66,0,1286,156,0.02045888015638763,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,13499,6,719,close
ant-B-16,3776,org/apache/tools/ant,org/apache/tools/ant/Project.java,2313,true,0,125,7928,3,6,1098,1,146,0.05222672064777328,956,1344,1.405857740585774,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114,14,BAD_PRACTICE,0.004108463434675432,SE_BAD_FIELD,16,2,0,0.09238249594813615,0.011345218800648298,0.0,0.0,0.0,0.0,0.019762845849802372,0.13360732209918794,-1.0,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,-0.7333333333333333,343,12614,4736,13495,0,0.0,0,0,0,0,0.0,1,1,0,2,0,0,0,0.045454545454545456,0,688,0,532,66,0,1286,156,0.02045888015638763,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,733,13499,6,719,open
ant-B-17,10645,org/apache/tools/ant,org/apache/tools/ant/Target.java,4008,true,0,29,7928,3,7,1098,1,146,0.08458646616541353,242,235,0.9710743801652892,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,BAD_PRACTICE,0.004108463434675432,SE_BAD_FIELD,16,2,0,0.09238249594813615,0.0,0.0,0.0,0.0,0.0,0.019762845849802372,0.13360732209918794,-1.0,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,0.0,108,12614,4736,13495,0,0.0,0,0,0,0,0.0,12,16,2,30,0,-4,0,0.00861573808156232,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,735,13499,6,719,open
ant-B-18,6390,org/apache/tools/ant,org/apache/tools/ant/Task.java,3253,true,0,29,7928,1,5,1098,1,146,0.17671517671517672,174,268,1.5402298850574712,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,BAD_PRACTICE,0.004108463434675432,SE_BAD_FIELD,16,2,0,0.09238249594813615,0.0,0.0,0.0,0.0,0.0,0.019762845849802372,0.13360732209918794,-1.0,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,-1.0,148,12614,4736,13495,0,0.0,0,0,0,0,0.0,2,3,0,5,0,-1,0,0.0014289797084881394,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,735,13499,6,719,open
ant-B-19,6364,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,3248,true,44,36,7928,3,12,1098,1,146,0.5512152777777778,256,263,1.02734375,0.2159090909090909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,I18N,0.13640098603122433,DM_DEFAULT_ENCODING,19,1,1,0.09238249594813615,0.0016207455429497568,8.103727714748784E-4,-1.0,0.06666666666666667,0.03111111111111111,0.05851063829787234,4.3625194909712795E-4,-0.8666666666666667,0.0,0.009393680614859094,4.3625194909712795E-4,-0.9304347826086956,-1.0,30,7070,3618,7951,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,688,0,532,66,0,1286,156,0.02045888015638763,660,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1373,13499,6,719,open
ant-B-20,6364,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,3248,true,5,36,7928,3,8,1098,1,146,0.8125,256,263,1.02734375,0.4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,BAD_PRACTICE,0.004108463434675432,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.09238249594813615,0.0016207455429497568,8.103727714748784E-4,-1.0,0.0,0.0,0.019762845849802372,0.13360732209918794,-1.0,0.0,0.004269854824935952,0.13360732209918794,-0.9304347826086956,-1.0,44,9288,3984,10169,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,688,0,532,66,0,1286,156,0.02045888015638763,660,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1373,13499,6,719,open
ant-B-21,8128,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,3649,true,3,46,7928,1,8,1098,1,146,0.4572727272727273,623,404,0.6484751203852327,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3,MALICIOUS_CODE,0.025472473294987676,EI_EXPOSE_REP,18,2,1,0.09238249594813615,0.0024311183144246355,8.103727714748784E-4,0.0,0.0625,0.008370535714285714,0.09836065573770492,0.010087401498933347,-0.875,0.0,0.005123825789923143,0.010087401498933347,-0.9304347826086956,-1.0,86,6452,3477,7333,0,0.0,0,0,0,0,0.0,64,104,21,189,0,-40,0,0.1911021233569262,0,688,0,532,66,0,1286,156,0.02045888015638763,22,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,735,13499,6,719,open
