canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PluginContainer,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-ActivationOS,F16-boolean,F16-Date,F16-ActivationProperty,F16-ConfigurationContainer,F16-FileSet,F16-Activation,F16-Model,F16-Settings,F3-NA,F3-Map<String String>,F3-Class,F3-Map<MavenProject ProjectSegment>,F3-ArrayList<Artifact>,F3-File,F3-DefaultSettingsProblemCollector,F3-InputStream,F3-request.getLocalRepository(),F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Map<String Artifact>,F3-Artifact,F3-Set<Artifact>,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-List<String>,F17-static,F17-NA,F2-MetadataXpp3Reader,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-ParamdocXpp3Reader,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-MavenProject,F2-ProfilesXpp3Reader,F2-MavenToolchainsXpp3Reader,F2-File,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.ArrayList<org.apache.maven.project.artifact.ArtifactRepository>,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.profiles.io.xpp3.RepositoryBase,F6-org.apache.maven.settings.io.xpp3.TrackableBase,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-NA,F1-getRepositories,F1-getId,F1-intValue,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-startTime,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-List<T>,F4-float,F4-char,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-String,F4-int,F4-Build,F4-short,F4-Map,F4-byte,F8-CacheRecord,F8-DefaultMavenExecutionRequest,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-InternalConfig,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
maven-B-10,9799,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,3071,true,0,4,42,1,6,13,1,5,0.6,27,21,0.7777777777777778,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.009009009009009009,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.007407407407407408,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,9,8754,3071,9799,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,258,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,980,10193,258,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-11,7953,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,2731,true,0,2,42,1,7,13,1,5,0.8043478260869565,21,18,0.8571428571428571,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.009009009009009009,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.007407407407407408,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,12,6908,2731,7953,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,764,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1486,10193,258,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-12,1833,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1171,true,26,14,693,1,12,162,6,14,0.6351351351351351,163,25,0.15337423312883436,0.6923076923076923,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,PERFORMANCE,0.028528528528528527,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005925925925925926,0.002962962962962963,0.0014814814814814814,-1.0,0.0,0.0,0.04519774011299435,0.13480862798670037,-1.0,0.0,0.011444921316165951,0.13480862798670037,-1.0,-1.0,7,921,1213,1966,58,0.07142857142857142,0,52,6,110,0.1121667194110962,0,0,0,0,1,0,0,0.0,1,0,0,0,0,-1,0,0,0.0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,772,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-13,1833,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1171,true,15,14,693,1,12,162,5,14,0.963963963963964,163,25,0.15337423312883436,0.6666666666666666,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,PERFORMANCE,0.028528528528528527,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005925925925925926,0.002962962962962963,0.0014814814814814814,-1.0,0.0,0.0,0.04519774011299435,0.13480862798670037,-1.0,0.0,0.011444921316165951,0.13480862798670037,-1.0,-1.0,4,537,1003,1582,58,0.07142857142857142,0,52,6,110,0.1121667194110962,0,0,0,0,1,0,0,0.0,1,0,0,0,0,-1,0,0,0.0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,772,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
maven-B-14,2254,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,1271,true,3,9,693,1,8,162,1,14,0.8293650793650794,45,65,1.4444444444444444,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,BAD_PRACTICE,0.0045045045045045045,NM_CONFUSING,19,3,0,0.005925925925925926,0.002962962962962963,7.407407407407407E-4,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4,1209,1271,2254,58,0.0,0,52,6,110,0.1121667194110962,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1322,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
maven-B-15,2254,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,1271,true,3,9,693,1,6,162,1,14,0.9087301587301587,45,65,1.4444444444444444,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,BAD_PRACTICE,0.0045045045045045045,NM_CONFUSING,19,3,0,0.005925925925925926,0.002962962962962963,7.407407407407407E-4,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4,1209,1271,2254,58,0.0,0,52,6,110,0.1121667194110962,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1322,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
maven-B-16,1815,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1167,true,4,15,801,1,8,158,1,20,0.8347107438016529,180,28,0.15555555555555556,0.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,STYLE,0.0045045045045045045,BC_UNCONFIRMED_CAST,20,3,2,0.023703703703703703,0.007407407407407408,0.002962962962962963,-1.0,0.0,0.0,0.0029585798816568047,0.0038473765146500726,-1.0,0.0,0.001430615164520744,0.0038473765146500726,-1.0,-1.0,22,6373,2673,7418,15,0.0,2,12,3,29,0.009636712779715484,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,460,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1182,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-17,1815,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1167,true,4,15,801,1,8,158,1,20,0.8057851239669421,180,28,0.15555555555555556,0.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,STYLE,0.0045045045045045045,BC_UNCONFIRMED_CAST,20,3,2,0.023703703703703703,0.007407407407407408,0.002962962962962963,-1.0,0.0,0.0,0.0029585798816568047,0.0038473765146500726,-1.0,0.0,0.001430615164520744,0.0038473765146500726,-1.0,-1.0,22,6373,2673,7418,15,0.0,2,12,3,29,0.009636712779715484,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,460,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1182,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-18,1815,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1167,true,45,15,801,1,12,158,9,20,0.3884297520661157,180,28,0.15555555555555556,0.13333333333333333,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.023703703703703703,0.007407407407407408,0.0044444444444444444,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,8,2554,1500,3599,15,0.0,2,12,3,29,0.009636712779715484,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1182,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-19,1815,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1167,true,45,15,801,1,16,158,9,20,0.5785123966942148,180,28,0.15555555555555556,0.7333333333333333,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.023703703703703703,0.007407407407407408,0.0044444444444444444,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,22,6373,2673,7418,15,0.0,2,12,3,29,0.009636712779715484,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,460,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1182,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-20,1815,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1167,true,45,15,801,1,12,158,9,20,0.6363636363636364,180,28,0.15555555555555556,0.9555555555555556,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.023703703703703703,0.007407407407407408,0.0044444444444444444,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,22,6373,2673,7418,15,0.0,2,12,3,29,0.009636712779715484,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,460,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1182,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-21,8005,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2740,true,18,12,801,1,16,158,4,20,0.8468992248062015,427,37,0.08665105386416862,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,4,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.023703703703703703,0.005925925925925926,0.0014814814814814814,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,58,6440,2679,7485,15,0.17721518987341772,2,12,3,29,0.009636712779715484,0,0,0,0,11,0,15,0.0,28,0,2,0,0,4,0,0,0.0,49,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,772,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
maven-B-22,8005,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2740,true,64,12,801,1,28,158,24,20,0.2868217054263566,427,37,0.08665105386416862,0.65625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,4,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.023703703703703703,0.005925925925925926,0.002962962962962963,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,58,6440,2679,7485,15,0.17721518987341772,2,12,3,29,0.009636712779715484,0,0,0,0,11,0,15,0.0,28,0,2,0,0,4,0,0,0.0,49,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,772,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
maven-B-23,8005,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2740,true,64,12,801,1,20,158,24,20,0.3236434108527132,427,37,0.08665105386416862,0.84375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,4,BAD_PRACTICE,0.02252252252252252,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.023703703703703703,0.005925925925925926,0.002962962962962963,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,60,6468,2682,7513,15,0.17721518987341772,2,12,3,29,0.009636712779715484,0,0,0,0,11,0,15,0.0,28,0,2,0,0,4,0,0,0.0,49,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,772,10193,49,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
