F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-List<SlaveRestarter>,F16-T,F16-Graph,F16-V,F16-ServletOutputStream,F16-Object,F16-NA,F16-void,F16-List<Executor>,F16-Mapping,F16-int,F16-Session,F16-boolean,F16-String,F16-SearchIndex,F16-Long,F16-Void,F16-ConsoleAnnotator,F16-FilePath,F16-Locale,F3-NA,F3-Class,F3-Integer,F3-Jenkins,F3-ANTLRHashString,F3-File,F3-InputStream,F3-Permission,F3-byte[],F3-null,F3-TaskListener,F3-h.servletContext,F3-Object[],F3-String,F3-text.length(),F3-long,F3-int,F3-INFO,F3-OSProcess,F3-Level,F7--,F7-/,F7-++,F7-%,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-FileItem,F12-NA,F12-Map<String Node>,F12-EnvVars,F12-boolean,F12-Map<AbstractProject List<DependencyGroup>>,F12-Logger,F12-Platform,F12-String,F12-List<String>,F12-Collator,F12-double,F12-LinkedHashMap<Artifact String>,F12-Channel,F12-RememberMeServices,F12-MultiStageTimeSeries,F12-Authentication,F12-FilePathFilter,F17-abstract,F17-final,F17-static,F17-NA,F2-Class,F2-TokenBasedRememberMeServices2,F2-Thread,F2-FileOutputStream,F2-NA,F2-Map<Integer OSProcess>,F2-OSProcess,F2-Integer,F2-FilePath,F2-String,F2-CLIConnectionFactory,F2-CountDownLatch,F2-Logger,F2-System,F2-ExtensionComponent<T>,F2-ThreadInfo,F2-ArrayList<Edge>,F2-AdminWhitelistRule,F2-Calendar,F2-File,F6-hudson.model.Run<JobT RunT>.Artifact,F6-java.io.RandomAccessFile,F6-NA,F6-java.util.HashMap<hudson.model.AbstractProject java.util.List<hudson.model.DependencyGraph.DependencyGroup>>,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-hudson.util.XStream2,F6-hudson.cli.Connection,F6-hudson.util.CyclicGraphDetectorTest.Edge,F6-hudson.scheduler.CronTab,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-java.util.TreeMap<java.lang.String java.lang.Integer>,F6-jenkins.model.ContextMenu,F6-hudson.scheduler.ANTLRHashString,F6-java.io.BufferedReader,F6-java.io.IOException,F6-hudson.model.RunMap,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-addMarkup,F1-delete,F1-NA,F1-add,F1-close,F1-getInstance,F1-contains,F1-get,F1-toLowerCase,F1-isDirectory,F1-addWithoutSaving,F1-put,F1-currentTimeMillis,F1-createTempFile,F1-log,F1-getName,F1-call,F1-hasPermission,F1-length,F1-getFileSystemByMountPoint,F5-java.util.AbstractMap,F5-Answer,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-PingThread,F5-MasterToSlaveCallable,F5-RobustReflectionConverter,F5-hudson.util.ProcessTree$OSProcess,F5-java.io.FilterOutputStream,F5-hudson.util.ProcessTree$UnixProcess,F5-java.util.AbstractList,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-hudson.Launcher,F5-hudson.FilePath$SecureFileCallable,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-Run,F5-java.util.zip.DeflaterOutputStream,F9-collator,F9-artifacts,F9-mask,F9-encoding,F9-src,F9-html,F9-executors,F9-md5sum,F9-proxy,F9-f,F9-fileName,F9-root,F9-args,F9-NA,F9-caption,F9-pid,F9-list,F9-length,F9-delegate,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-A,F4-File[],F4-long,F4-CLIConnectionFactory,F4-Object,F4-File,F4-void,F4-double,F4-StringBuilder,F4-T,F4-String,F4-int,F4-PublicKey,F4-Thread,F4-OSProcess,F4-RunT,F4-Class,F8-Eureka,F8-ArtifactArchiver,F8-HyperlinkNote,F8-SerializedProcess,F8-Edge,F8-Aggregator,F8-RemoteProcess,F8-SequentialExecutionQueue,F8-ArgumentListBuilder,F8-ExpandableDetailsNote,F8-Record,F8-BuildListenerAdapter,F8-FileComparator,F8-FileVF,F8-NA,F11-envp,F11-backward,F11-transportAuth,F11-originalFileName,F11-APP,F11-defaultValue,F11-dst,F11-envVars,F11-NA,F11-hasMoreResults,F11-file,F11-args,F11-channel,F11-map,F11-used,F11-serialVersionUID,F11-platform,F11-relativePath,F11-value,F11-arguments,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jglick@cloudbees.com,F71-stephenconnolly@71c3de6d-444a-0410-be80-ed276b4c234a,F71-mindless@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kutzi@gmx.de,F71-stephen.alan.connolly@gmail.com,F71-huybrechts@71c3de6d-444a-0410-be80-ed276b4c234a,F71-dhoover@google.com,F71-ryan.campbell@gmail.com,F71-jglick@71c3de6d-444a-0410-be80-ed276b4c234a,F71-ogondza@redhat.com,F71-domi@fortysix.ch,F71-schristou88@gmail.com,F71-nicolas.deloof@gmail.com,F71-o.v.nenashev@gmail.com,F71-s.sogabe@gmail.com,F71-sogabe@71c3de6d-444a-0410-be80-ed276b4c234a,F71-daniel-beck@github.com,F71-kohsuke@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kk@kohsuke.org,F71-nigel.magnay@gmail.com,F74,F73,F84,F146,category
18302,hudson,hudson/LauncherTest.java,2094,true,19,4,8799,2,12,910,4,265,0.5327868852459017,79,30,0.379746835443038,0.7894736842105263,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,2,STYLE,0.01868131868131868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.17777777777777778,0.0016460905349794238,8.230452674897119E-4,-1.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-0.874439461883408,0.0,3,1368,345,8280,63,0.0,0,7,56,70,0.024057699537204023,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7390,25951,343,6306,close
17996,hudson/util,hudson/util/ProcessTreeTest.java,2028,true,8,1,8033,5,8,941,2,375,0.5,46,7,0.15217391304347827,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,3,STYLE,0.01868131868131868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.12181069958847737,0.0024691358024691358,0.0016460905349794238,-1.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-0.9738562091503268,-1.0,0,694,215,7606,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,25951,2713,2835,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,3,19,8799,8,8,910,1,265,0.12252475247524752,599,120,0.2003338898163606,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,MALICIOUS_CODE,0.006593406593406593,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,18,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,0.0,0.0,0.0,0.078125,0.11247121551890432,-1.0,0.0,0.003927729772191673,0.11247121551890432,-0.874439461883408,-1.0,89,14097,2495,21009,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,6825,25951,343,6306,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,15,19,8799,8,0,910,3,265,0.375,599,120,0.2003338898163606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,MALICIOUS_CODE,0.006593406593406593,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,18,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.0,0.0,0.078125,0.11247121551890432,-1.0,0.0,0.003927729772191673,0.11247121551890432,-0.874439461883408,-1.0,73,12089,2210,19001,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6825,25951,343,6306,close
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,87,19,8799,8,0,910,29,265,0.29826732673267325,599,120,0.2003338898163606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,MALICIOUS_CODE,0.006593406593406593,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,18,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.0,0.0,0.078125,0.11247121551890432,-1.0,0.0,0.003927729772191673,0.11247121551890432,-0.874439461883408,-1.0,30,4814,955,11726,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6825,25951,343,6306,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,86,19,8799,8,0,910,7,265,0.6466584158415841,599,120,0.2003338898163606,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,STYLE,0.08461538461538462,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.05295315682281059,0.0019288123078965162,0.04447632711621234,0.03326825780051753,-0.8940936863543788,0.0,0.024351924587588374,0.03326825780051753,-0.874439461883408,-1.0,89,14097,2495,21009,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,6825,25951,343,6306,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,3,19,8799,8,0,910,1,265,0.6621287128712872,599,120,0.2003338898163606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,STYLE,0.08461538461538462,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.05295315682281059,0.0019288123078965162,0.04447632711621234,0.03326825780051753,-0.8940936863543788,0.0,0.024351924587588374,0.03326825780051753,-0.874439461883408,-1.0,67,11643,2139,18555,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6825,25951,343,6306,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,20,19,8799,8,0,910,3,265,0.745049504950495,599,120,0.2003338898163606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,BAD_PRACTICE,0.08461538461538462,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.12658227848101267,0.004606633552315334,0.06439393939393939,0.017099028674106512,-0.7468354430379747,0.0,0.01335428122545169,0.017099028674106512,-0.874439461883408,-1.0,29,3871,785,10783,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6825,25951,343,6306,open
21009,hudson,hudson/ClassicPluginStrategy.java,2495,true,0,19,8799,8,0,910,1,265,0.9801980198019802,599,120,0.2003338898163606,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,10,STYLE,0.026373626373626374,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.17777777777777778,0.00823045267489712,8.230452674897119E-4,-1.0,0.16666666666666666,0.005341880341880342,0.04447632711621234,0.03326825780051753,-0.6666666666666666,0.0,0.024351924587588374,0.03326825780051753,-0.874439461883408,-1.0,89,14097,2495,21009,63,0.23529411764705882,0,7,56,70,0.024057699537204023,0,0,0,0,1,0,3,0.0,4,0,0,0,0,2,0,0,0.0,156,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,6825,25951,343,6306,close
17369,hudson,hudson/DNSMultiCast.java,1905,true,38,2,8799,2,12,910,6,265,0.3333333333333333,63,12,0.19047619047619047,0.10526315789473684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,2,BAD_PRACTICE,0.08461538461538462,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.17777777777777778,0.0016460905349794238,8.230452674897119E-4,-1.0,0.12658227848101267,0.004606633552315334,0.06439393939393939,0.017099028674106512,-0.7468354430379747,0.0,0.01335428122545169,0.017099028674106512,-0.874439461883408,-1.0,1,5299,1045,12211,63,0.0,0,7,56,70,0.024057699537204023,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11657,25951,343,6306,close
20020,hudson,hudson/DescriptorExtensionList.java,2350,true,3,18,8799,5,8,910,1,265,0.7429718875502008,135,89,0.6592592592592592,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,1,CORRECTNESS,0.007692307692307693,NP_NULL_ON_SOME_PATH,6,1,1,0.17777777777777778,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.16666666666666666,0.11458333333333336,-1.0,0.0,0.0015710919088766694,0.11458333333333336,-0.874439461883408,-1.0,7,6949,1354,13861,63,0.0,0,7,56,70,0.024057699537204023,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,377,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7058,25951,343,6306,close
25951,hudson,hudson/EnvVars.java,3191,true,0,16,8799,6,8,910,1,265,0.16856492027334852,227,164,0.7224669603524229,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,216,1,BAD_PRACTICE,0.05274725274725275,SE_NO_SERIALVERSIONID,19,3,0,0.17777777777777778,8.230452674897119E-4,0.0,0.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-0.874439461883408,-1.0,40,19039,3191,25951,63,0.0,0,7,56,70,0.024057699537204023,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,980,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7679,25951,343,6306,open
17507,hudson,hudson/ExtensionComponent.java,1935,true,18,7,8799,1,8,910,4,265,0.8679245283018868,46,49,1.065217391304348,0.2777777777777778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,2,BAD_PRACTICE,0.002197802197802198,CO_COMPARETO_INCORRECT_FLOATING,16,2,2,0.17777777777777778,0.0016460905349794238,0.0016460905349794238,-1.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-0.874439461883408,-1.0,6,10595,1935,17507,63,0.0,0,7,56,70,0.024057699537204023,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12410,25951,343,6306,close
