F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArrayList<String>,F16-EventRecord,F16-WritableComparator,F16-char[],F16-Principal,F16-long,F16-Object,F16-NA,F16-void,F16-int,F16-String,F16-InputStream,F16-Integer,F16-Groups,F3-NA,F3-LT_TKN,F3-Align.format(rawSize rawSizeWidth Align.CENTER),F3-InputStream,F3-Align.format(blkLen blkLenWidth Align.CENTER),F3-InputStreamReader,F3-byte[],F3-FileInputStream,F3-Configuration,F3-String,F3-long,F3-int,F3-SimpleCharStream,F3-Align.format(offset offsetWidth Align.CENTER),F3-IDENT_TKN,F3-Float,F3-Writable,F3-Path,F3-Class<>,F3-RECORD_TKN,F7--,F7-^,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-+,F12-int,F12-FileOutputStream,F12-NA,F12-RawComparator,F17-static,F17-final,F17-NA,F17-final-final,F2-HashMap<String String>,F2-Writer,F2-NA,F2-RawLocalFileSystem,F2-ArrayList<String>,F2-Integer,F2-SimpleCharStream,F2-InputStream,F2-Properties,F2-PrintStream,F2-String,F2-AvroRpcEngine,F2-DataOutputStream,F2-RccTokenManager,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-Configuration,F2-MetricsRecordImpl,F2-File,F6-java.io.ByteArrayOutputStream,F6-org.apache.hadoop.record.compiler.generated.JField,F6-NA,F6-java.util.zip.ZipOutputStream,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-SequenceFile.Reader,F6-java.lang.Float,F6-java.util.ArrayList<org.apache.hadoop.record.compiler.generated.JRecord>,F6-org.apache.hadoop.record.compiler.generated.Token,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-org.apache.hadoop.record.compiler.generated.JVector,F6-java.lang.ClassCastException,F6-java.io.DataOutputStream,F6-java.util.Date,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-NA,F18-public,F14-NA,F1-ReInit,F1-pathToFile,F1-NA,F1-printf,F1-close,F1-jjCheckNAdd,F1-jj_consume_token,F1-readLine,F1-next,F1-write,F1-get,F1-readChar,F1-Type,F1-listFiles,F1-toLowerCase,F1-equals,F1-getAbsolutePath,F1-or,F1-load,F1-valueOf,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.zip.ZipFile,F5-java.io.FilterOutputStream,F5-Transceiver,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.FileInputStream,F5-java.io.OutputStream,F5-java.util.zip.DeflaterOutputStream,F9-names,F9-NA,F9-out,F9-fis,F9-tx,F9-value,F9-hosts,F9-bytes,F9-fos,F9-requestor,F9-topologyPaths,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-String[],F4-SpecificRequestor,F4-File[],F4-long,F4-PrintStream,F4-Set,F4-Entry<String String>,F4-Token,F4-ArrayList<JRecord>,F4-File,F4-void,F4-JRecord,F4-StringBuilder,F4-Matcher,F4-String,F4-int,F4-JType,F4-byte,F8-Connection,F8-LocalFSFileInputStream,F8-NA,F8-Buffer,F8-BlockLocation,F8-FloatWritable,F8-LocalFSFileOutputStream,F8-Invoker,F11-cmp,F11-NA,F11-kind,F11-fos,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-cos@apache.org,F71-eli@apache.org,F71-amareshwari@apache.org,F71-sradia@apache.org,F71-stevel@apache.org,F71-jghoman@apache.org,F71-yhemanth@apache.org,F71-sharad@apache.org,F71-szetszwo@apache.org,F71-ddas@apache.org,F71-cdouglas@apache.org,F71-mahadev@apache.org,F71-omalley@apache.org,F71-suresh@apache.org,F71-hairong@apache.org,F71-tomwhite@apache.org,F71-cutting@apache.org,F71-acmurthy@apache.org,F71-boryas@apache.org,F71-shv@apache.org,F74,F73,F84,F146,category
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/EventRecord.java,477,true,20,7,1222,1,0,111,8,23,0.9403973509933775,62,74,1.1935483870967742,1.0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,1,PERFORMANCE,0.017587939698492462,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.11246943765281174,0.0024449877750611247,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,25,3,1222,1,8,111,5,23,0.8083333333333333,61,35,0.5737704918032787,0.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,STYLE,0.007537688442211055,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.11246943765281174,0.014669926650366748,0.0024449877750611247,-1.0,0.0,0.0,0.06837606837606838,0.03379855039915218,-1.0,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,0,3,1222,1,2,111,1,23,0.35833333333333334,61,35,0.5737704918032787,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,MALICIOUS_CODE,0.020100502512562814,MS_PKGPROTECT,18,2,0,0.11246943765281174,0.014669926650366748,0.0,0.0,0.0,0.0,0.057692307692307696,0.1292645669475587,-1.0,0.0,0.008264462809917356,0.1292645669475587,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,0,3,1222,1,2,111,1,23,0.3416666666666667,61,35,0.5737704918032787,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,MALICIOUS_CODE,0.002512562814070352,MS_SHOULD_BE_FINAL,20,3,0,0.11246943765281174,0.014669926650366748,0.0,0.0,0.0,0.0,0.057692307692307696,0.1292645669475587,-1.0,0.0,0.008264462809917356,0.1292645669475587,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,20,3,1222,1,4,111,4,23,0.7333333333333333,61,35,0.5737704918032787,0.95,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,STYLE,0.01507537688442211,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.11246943765281174,0.014669926650366748,0.0024449877750611247,-1.0,0.0,0.0,0.06837606837606838,0.03379855039915218,-1.0,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,3,3,1222,1,4,111,1,23,0.9833333333333333,61,35,0.5737704918032787,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,STYLE,0.01507537688442211,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.11246943765281174,0.014669926650366748,0.0024449877750611247,-1.0,0.0,0.0,0.06837606837606838,0.03379855039915218,-1.0,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/Executor.java,477,true,0,3,1222,1,2,111,1,23,0.3416666666666667,61,35,0.5737704918032787,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,6,STYLE,0.01256281407035176,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.11246943765281174,0.014669926650366748,0.0,0.0,0.2857142857142857,0.010204081632653062,0.06837606837606838,0.03379855039915218,-0.42857142857142855,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/HDFSMerger.java,477,true,31,3,1222,1,0,111,7,23,0.6103896103896104,99,21,0.21212121212121213,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,BAD_PRACTICE,0.01507537688442211,DM_EXIT,16,2,1,0.11246943765281174,0.012224938875305624,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LocalStore.java,477,true,16,10,1222,1,6,111,5,23,0.3546099290780142,150,90,0.6,0.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,1,0.11246943765281174,0.012224938875305624,0.0024449877750611247,-1.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,-1.0,-1.0,1,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23758,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LocalStore.java,477,true,23,10,1222,1,6,111,6,23,0.7375886524822695,150,90,0.6,0.7391304347826086,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,1,0.11246943765281174,0.012224938875305624,0.0024449877750611247,-1.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,-1.0,-1.0,1,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23758,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LocalStore.java,477,true,13,10,1222,1,4,111,2,23,0.8014184397163121,150,90,0.6,0.46153846153846156,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,3,0.11246943765281174,0.012224938875305624,0.007334963325183374,-1.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,-1.0,-1.0,1,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23758,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LocalStore.java,477,true,13,10,1222,1,4,111,2,23,0.7907801418439716,150,90,0.6,0.3076923076923077,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,BAD_PRACTICE,0.03015075376884422,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.11246943765281174,0.012224938875305624,0.007334963325183374,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23758,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LocalStore.java,477,true,13,10,1222,1,4,111,2,23,0.8014184397163121,150,90,0.6,0.46153846153846156,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,BAD_PRACTICE,0.03015075376884422,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.11246943765281174,0.012224938875305624,0.007334963325183374,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23758,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LogParser.java,477,true,21,9,1222,1,6,111,2,23,0.3317757009345794,100,83,0.83,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,2,0.11246943765281174,0.012224938875305624,0.004889975550122249,-1.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LogParser.java,477,true,30,9,1222,1,7,111,3,23,0.8481308411214953,100,83,0.83,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,2,0.11246943765281174,0.012224938875305624,0.004889975550122249,-1.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
24036,org/apache/hadoop/contrib/failmon,org/apache/hadoop/contrib/failmon/LogParser.java,477,true,14,9,1222,1,0,111,3,23,0.7149532710280374,100,83,0.83,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,5,PERFORMANCE,0.002512562814070352,DM_STRING_CTOR,18,2,1,0.11246943765281174,0.012224938875305624,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0,445,477,24036,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24036,24039,170,23758,close
