F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-Set<Class<?>>,F16-String,F16-Map<String Object>,F16-K,F16-Object,F16-NA,F16-void,F16-MappedClass,F16-int,F3-NA,F3-A,F3-ContainsPic,F3-Class,F3-E,F3-ContainsPicKey,F3-List,F3-MappedClass,F3-null,F3-boolean,F3-Object,F3-ent.myLongId,F3-operator.val(),F3-String,F3-value,F3-int,F3-String[],F3-Rectangle,F3-ArrayList,F3-Pic,F7--,F7-%,F7-&,F7-NA,F7-+,F12-Logr,F12-FilterOperator,F12-ExecutorService,F12-Object,F12-NA,F12-K,F12-EntityCache,F12-boolean,F12-ObjectId,F12-ConstraintViolation,F12-String,F12-List<EmbedWithRef>,F17-static-final,F17-final,F17-static,F17-NA,F2-Iterable<T>,F2-MappedClass,F2-Class,F2-NA,F2-Map<String Object>,F2-Runtime,F2-URL,F2-QueryImpl<T>,F2-Arrays,F2-Executors,F2-Object,F2-String,F2-IterableConverter,F2-Class<>,F2-System,F2-E1,F2-E2,F6-java.util.HashMap<java.lang.String java.util.List<com.google.code.morphia.DBRef>>,F6-com.google.code.morphia.mapping.AnonymousClass.E,F6-NA,F6-com.google.code.morphia.mapping.CompoundId.E,F6-com.google.code.morphia.TestMapper.HoldsMultipleA,F6-com.google.code.morphia.mapping.AnonymousClass.CId,F6-java.util.ArrayList<java.lang.Long>,F6-com.google.code.morphia.ext.guice.GuiceTest.Bar,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-java.util.ArrayList<T>,F6-com.google.code.morphia.mapping.validation.classrules.ConstraintViolation,F6-com.google.code.morphia.mapping.lazy.ObjectId,F6-java.lang.String,F6-com.google.code.morphia.ObjectId,F6-com.google.code.morphia.mapping.ReferencesWIgnoreMissingTests.StringHolder,F6-java.util.concurrent.CopyOnWriteArraySet<com.google.code.morphia.mapping.MappedClass>,F6-com.google.code.morphia.validation.TestMorphiaValidation.E,F6-com.google.code.morphia.mapping.CompoundId.CId,F6-com.google.code.morphia.Rectangle,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-map,F1-NA,F1-add,F1-getClass,F1-replaceAll,F1-startsWith,F1-iterator,F1-assertEquals,F1-get,F1-hasNoneOf,F1-equals,F1-getFile,F1-isAnnotationPresent,F1-hasThisElement,F1-hasAllOf,F1-setName,F1-toString,F1-save,F1-assertTrue,F1-foo,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.FilterOutputStream,F5-java.util.AbstractSet,F9-foo,F9-startDate,F9-name,F9-js,F9-NA,F9-joinMethod,F9-string,F9-v,F9-ds,F9-children,F9-type,F9-baos,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-boolean,F4-Collection<?>,F4-Query,F4-byte[],F4-Object,F4-void,F4-T[],F4-String,F4-int,F4-Class,F4-Iterator,F8-CriteriaContainerImpl,F8-TestSLF4JLogrTest,F8-QueryImpl<T>,F8-Foo,F8-MyList<E>,F8-WhereCriteria,F8-LogLine,F8-NA,F8-E,F8-PhoneNumber,F8-Hotel,F11-foo,F11-validateName,F11-NA,F11-log,F11-executorService,F11-field,F11-string,F11-operator,F11-k,F11-cache,F11-value,F11-id,F11-v,F11-embedWithRef,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-us@thomas-daily.de,F71-scotthernandez@gmail.com,F71-oli.gauti@gmail.com,F74,F73,F84,F146,category
1914,com/google/code/morphia,com/google/code/morphia/MapreduceResults.java,637,true,0,12,3934,2,0,429,1,166,0.8783783783783784,61,2,0.03278688524590164,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,3,CORRECTNESS,0.018726591760299626,UWF_UNWRITTEN_FIELD,15,3,0,0.2743055555555556,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.7142857142857143,-1.0,3,132,637,1914,9,0.0,10,3,6,22,0.017523886763518102,0,1,0,1,0,-1,0,0.027777777777777776,0,27,0,10,10,0,47,17,0.03434898193608101,13,1,1,0,1793,2264,1,1781,close
1914,com/google/code/morphia,com/google/code/morphia/MapreduceType.java,637,true,0,0,3934,1,0,429,1,166,0.7222222222222222,14,0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,1,CORRECTNESS,0.003745318352059925,EC_UNRELATED_TYPES,1,1,1,0.2743055555555556,0.003472222222222222,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.7142857142857143,-1.0,0,132,637,1914,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,134,0,1,0,1914,2264,1,1781,close
1820,com/google/code/morphia,com/google/code/morphia/TestDatastore.java,366,true,3,11,3934,6,0,429,1,166,0.46766169154228854,312,34,0.10897435897435898,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,19,STYLE,0.08614232209737828,DLS_DEAD_LOCAL_STORE,17,2,1,0.2743055555555556,0.06597222222222222,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,4,135,638,1917,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,40,1,1,0,1820,1631,1,1781,close
1820,com/google/code/morphia,com/google/code/morphia/TestDatastore.java,366,true,0,11,3934,6,0,429,1,166,0.15920398009950248,312,34,0.10897435897435898,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,19,BAD_PRACTICE,0.026217228464419477,NM_CONFUSING,19,3,3,0.2743055555555556,0.06597222222222222,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,21,470,918,2252,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,40,1,1,1,1820,1631,1,1781,close
1820,com/google/code/morphia,com/google/code/morphia/TestDatastore.java,366,true,0,11,3934,6,0,429,1,166,0.1791044776119403,312,34,0.10897435897435898,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,19,BAD_PRACTICE,0.08614232209737828,NM_METHOD_NAMING_CONVENTION,19,3,6,0.2743055555555556,0.06597222222222222,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,21,470,918,2252,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,40,1,1,1,1820,1631,1,1781,close
1820,com/google/code/morphia,com/google/code/morphia/TestDatastore.java,366,true,0,11,3934,6,0,429,1,166,0.35572139303482586,312,34,0.10897435897435898,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,19,BAD_PRACTICE,0.08614232209737828,NM_METHOD_NAMING_CONVENTION,19,3,1,0.2743055555555556,0.06597222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,21,470,918,2252,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,40,1,1,1,1820,1631,1,1781,close
2228,com/google/code/morphia,com/google/code/morphia/TestDatatypes.java,909,true,8,4,3934,5,0,429,1,166,0.967391304347826,61,18,0.29508196721311475,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,1,STYLE,0.00749063670411985,FE_FLOATING_POINT_EQUALITY,20,3,1,0.2743055555555556,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,2,446,909,2228,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,294,0,1,0,2074,2264,1,1781,close
1820,com/google/code/morphia,com/google/code/morphia/TestIndexInheritence.java,366,true,7,2,3934,4,0,429,1,166,0.9012345679012346,45,19,0.4222222222222222,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,1,STYLE,0.08614232209737828,DLS_DEAD_LOCAL_STORE,17,2,1,0.2743055555555556,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,1,38,366,1820,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,30,0,1,0,1810,2264,1,1781,close
2091,com/google/code/morphia,com/google/code/morphia/TestInterfaces.java,791,true,90,1,3934,1,8,429,55,166,0.8650793650793651,49,19,0.3877551020408163,0.23703703703703702,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,1,STYLE,0.00749063670411985,FE_FLOATING_POINT_EQUALITY,20,3,1,0.2743055555555556,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,8,480,985,2262,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,308,1,1,1,2088,2264,1,1781,close
2157,com/google/code/morphia,com/google/code/morphia/TestMapper.java,834,true,9,3,3934,6,0,429,1,166,0.9484536082474226,145,24,0.16551724137931034,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,4,BAD_PRACTICE,0.08614232209737828,NM_METHOD_NAMING_CONVENTION,16,2,1,0.2743055555555556,0.013888888888888888,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,7,375,834,2157,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,252,1,1,0,2032,2264,1,1781,close
2157,com/google/code/morphia,com/google/code/morphia/TestMapper.java,834,true,10,3,3934,6,0,429,1,166,0.7422680412371134,145,24,0.16551724137931034,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,4,BAD_PRACTICE,0.08614232209737828,NM_METHOD_NAMING_CONVENTION,16,2,1,0.2743055555555556,0.013888888888888888,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,7,375,834,2157,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,252,1,1,0,2032,2264,1,1781,close
2157,com/google/code/morphia,com/google/code/morphia/TestMapper.java,834,true,17,3,3934,6,9,429,2,166,0.8092783505154639,145,24,0.16551724137931034,0.36764705882352944,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,4,BAD_PRACTICE,0.08614232209737828,NM_METHOD_NAMING_CONVENTION,16,2,2,0.2743055555555556,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,7,375,834,2157,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,252,1,1,0,2032,2264,1,1781,close
2157,com/google/code/morphia,com/google/code/morphia/TestMapper.java,834,true,17,3,3934,6,0,429,2,166,0.8350515463917526,145,24,0.16551724137931034,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,4,STYLE,0.011235955056179775,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,2,0.2743055555555556,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,3,309,791,2091,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,252,1,1,0,2032,2264,1,1781,close
1989,com/google/code/morphia,com/google/code/morphia/TestMapping.java,699,true,10,33,3934,42,0,429,1,166,0.35591397849462364,744,22,0.02956989247311828,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,9,STYLE,0.08614232209737828,DLS_DEAD_LOCAL_STORE,17,2,1,0.2743055555555556,0.03125,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,14,206,698,1988,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,27,0,1,0,1807,2264,1,1781,close
1989,com/google/code/morphia,com/google/code/morphia/TestMapping.java,699,true,7,33,3934,42,0,429,1,166,0.6935483870967742,744,22,0.02956989247311828,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,9,I18N,0.0449438202247191,DM_DEFAULT_ENCODING,19,1,1,0.2743055555555556,0.03125,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,1,38,366,1820,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,27,0,1,0,1807,2264,1,1781,close
1989,com/google/code/morphia,com/google/code/morphia/TestMapping.java,699,true,0,33,3934,42,0,429,1,166,0.08924731182795699,744,22,0.02956989247311828,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,9,STYLE,0.056179775280898875,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.2743055555555556,0.03125,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,0.0,0.0,0.02857142857142857,0.04111111111111112,-0.7142857142857143,0.0,21,292,781,2074,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,27,0,1,0,1807,2264,1,1781,close
1989,com/google/code/morphia,com/google/code/morphia/TestMapping.java,699,true,0,33,3934,42,0,429,1,166,0.25483870967741934,744,22,0.02956989247311828,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,9,PERFORMANCE,0.08614232209737828,URF_UNREAD_FIELD,18,2,0,0.2743055555555556,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.7142857142857143,0.0,31,373,834,2155,9,0.0,10,3,6,22,0.017523886763518102,0,0,0,0,0,0,0,0.0,0,27,0,10,10,0,47,17,0.03434898193608101,27,1,1,0,1807,2264,1,1781,close
