F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Thread,F16-boolean,F16-String,F16-char[],F16-NA,F16-void,F16-byte[],F3-NA,F3-LT_TKN,F3- Output stat for   + path +    + new StatsTrack(new String(data)).toString(),F3-CreateMode.PERSISTENT,F3-InputStream,F3-InputStreamReader,F3-byte[],F3-stats.toString().getBytes(),F3-InetSocketAddress,F3-String,F3-strackC.toString().getBytes(),F3-long,F3-Reader,F3-int,F3-char[],F3-SimpleCharStream,F3-IDENT_TKN,F3-Request,F3-strack.toString().getBytes(),F3-RECORD_TKN,F7--,F7-^,F7-+=,F7-NA,F7-+,F12-NA,F17-static,F17-NA,F2-Set<Long>,F2-Writer,F2-Process,F2-Iterator<Long>,F2-SaslClient,F2-NA,F2-AuthFastLeaderElection,F2-SimpleCharStream,F2-String,F2-RccTokenManager,F2-ParseException,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-System,F2-LinkedBlockingQueue<ToSend>,F6-org.apache.zookeeper.server.quorum.LeaderElectionBean,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-org.apache.zookeeper.StatsTrack,F6-org.apache.jute.compiler.generated.Token,F6-org.apache.jute.compiler.generated.JVector,F6-org.apache.jute.compiler.generated.TokenMgrError,F6-org.apache.zookeeper.server.quorum.FastLeaderElection.ToSend,F6-java.io.FileReader,F6-org.apache.zookeeper.server.quorum.Vote,F6-java.io.File,F6-java.lang.String,F6-org.apache.jute.compiler.generated.JField,F6-org.apache.zookeeper.server.StatsTrack,F6-org.apache.zookeeper.Stat,F6-java.lang.Thread,F6-java.util.ArrayList<org.apache.jute.compiler.generated.JRecord>,F13-NA,F18-NA,F14-NA,F1-configFromString,F1-termPredicate,F1-ReInit,F1-NA,F1-setData,F1-jj_consume_token,F1-processRequest,F1-backup,F1-getBytes,F1-write,F1-println,F1-wrap,F1-readChar,F1-Type,F1-putInt,F1-toLowerCase,F1-equals,F1-create,F1-exit,F1-getInputStream,F5-java.lang.Object,F5-NA,F5-java.io.InputStreamReader,F5-java.io.OutputStreamWriter,F5-java.io.Reader,F5-java.util.AbstractList,F9-NA,F9-dataTree,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-char,F4-Token,F4-byte[],F4-ArrayList<JRecord>,F4-void,F4-JRecord,F4-String,F4-JMap,F4-Iterator,F4-JType,F8-ZKDatabase,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rgs@apache.org,F71-hanm@apache.org,F71-phunt@apache.org,F71-rakeshr@apache.org,F71-henry@apache.org,F71-arshad@apache.org,F71-abefine@cloudera.com,F71-hanm@cloudera.com,F71-breed@apache.org,F71-afine@apache.org,F71-mahadev@apache.org,F71-michim@apache.org,F71-camille@apache.org,F71-thawan@apache.org,F71-cnauroth@apache.org,F71-nixon@fb.com,F71-fpj@apache.org,F71-shralex@apache.org,F71-jordan@jordanzimmerman.com,F71-tamaas@cloudera.com,F74,F73,F84,F146,category
2068,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/ParseException.java,3484,true,6,5,1484,1,4,112,1,7,0.2682926829268293,110,80,0.7272727272727273,0.8333333333333334,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,3,MALICIOUS_CODE,0.125,EI_EXPOSE_REP2,18,2,2,0.1956521739130435,0.009316770186335404,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
2068,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/ParseException.java,3484,true,41,5,1484,1,6,112,10,7,0.6585365853658537,110,80,0.7272727272727273,0.6585365853658537,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,63,3,PERFORMANCE,0.00625,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.1956521739130435,0.009316770186335404,0.003105590062111801,-1.0,0.0,0.0,0.25,0.041666666666666664,-1.0,0.0,0.006289308176100629,0.041666666666666664,-1.0,-1.0,4,1612,3718,2246,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,45,29,1484,1,16,112,8,7,0.08333333333333333,473,34,0.07188160676532769,0.15555555555555556,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,63,23,I18N,0.03125,DM_CONVERT_CASE,20,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-0.7777777777777778,0.0,0.0,0.0,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,40,29,1484,1,12,112,2,7,0.27037037037037037,473,34,0.07188160676532769,0.35,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,I18N,0.25,DM_DEFAULT_ENCODING,19,1,5,0.1956521739130435,0.07142857142857142,0.015527950310559006,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,17,29,1484,1,8,112,1,7,0.15555555555555556,473,34,0.07188160676532769,0.23529411764705882,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,I18N,0.25,DM_DEFAULT_ENCODING,19,1,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,80,29,1484,1,14,112,3,7,0.2916666666666667,473,34,0.07188160676532769,0.3375,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.03125,DM_EXIT,16,2,5,0.1956521739130435,0.07142857142857142,0.015527950310559006,-1.0,0.09090909090909091,0.01652892561983471,0.01694915254237288,0.001103194595137872,-0.5454545454545454,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,86,29,1484,1,12,112,25,7,0.6092592592592593,473,34,0.07188160676532769,0.8604651162790697,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.03125,DM_EXIT,16,2,2,0.1956521739130435,0.07142857142857142,0.006211180124223602,-1.0,0.09090909090909091,0.01652892561983471,0.01694915254237288,0.001103194595137872,-0.5454545454545454,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,10,29,1484,1,4,112,2,7,0.5,473,34,0.07188160676532769,0.45,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,40,29,1484,1,10,112,2,7,0.2518518518518518,473,34,0.07188160676532769,0.5675925925925925,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,5,0.1956521739130435,0.07142857142857142,0.015527950310559006,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,36,29,1484,1,6,112,7,7,0.1814814814814815,473,34,0.07188160676532769,0.5525252525252525,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,14,29,1484,1,4,112,2,7,0.6370370370370371,473,34,0.07188160676532769,0.4642857142857143,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,14,29,1484,1,4,112,2,7,0.32037037037037036,473,34,0.07188160676532769,0.4642857142857143,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,2,0.1956521739130435,0.07142857142857142,0.006211180124223602,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,23,29,1484,1,5,112,4,7,0.34074074074074073,473,34,0.07188160676532769,0.5507246376811594,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,2,0.1956521739130435,0.07142857142857142,0.006211180124223602,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,3,29,1484,1,3,112,1,7,0.7462962962962963,473,34,0.07188160676532769,0.8333333333333334,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,4,0.1956521739130435,0.07142857142857142,0.012422360248447204,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,13,29,1484,1,3,112,2,7,0.7537037037037037,473,34,0.07188160676532769,0.7115384615384616,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,4,0.1956521739130435,0.07142857142857142,0.012422360248447204,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,8,29,1484,1,3,112,2,7,0.7907407407407407,473,34,0.07188160676532769,0.625,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,4,0.1956521739130435,0.07142857142857142,0.012422360248447204,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,7,29,1484,1,3,112,2,7,0.825925925925926,473,34,0.07188160676532769,0.6428571428571429,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,4,0.1956521739130435,0.07142857142857142,0.012422360248447204,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,41,29,1484,1,5,112,14,7,0.4222222222222222,473,34,0.07188160676532769,0.547842401500938,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,20,29,1484,1,6,112,4,7,0.38333333333333336,473,34,0.07188160676532769,0.5789473684210527,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,1,0.1956521739130435,0.07142857142857142,0.003105590062111801,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
1415,org/apache/jute/compiler/generated,org/apache/jute/compiler/generated/Rcc.java,2307,true,86,29,1484,1,6,112,25,7,0.5185185185185185,473,34,0.07188160676532769,0.5141557128412538,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,63,23,BAD_PRACTICE,0.1125,NM_METHOD_NAMING_CONVENTION,19,3,2,0.1956521739130435,0.07142857142857142,0.006211180124223602,-1.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-1.0,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,1443,3484,2077,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2246,783,1415,open
